ID	CID	YEAR	CA	RADDIST	ANGLE	XCAL	YCAL	XPIX	YPIX	RADDISTR	RRADDISTR	CWTALL
LOW_PINUS	9630	2009	146.43	160828.4	179.931	193.15	160828.27	943	15636	1303	91.02	6.1
LOW_PINUS	9631	2010	807.96	160843.8	179.729	759.77	160841.98	1350	15645	20	2.32	5.27
LOW_PINUS	9632	2009	250.25	160832	179.921	222.39	160831.84	964	15638	1321	92	5.59
LOW_PINUS	9633	2009	67.73	160831.7	180.013	-36.34	160831.66	778	15638	1198	87.19	6.95
LOW_PINUS	9634	2009	241.86	160836.1	179.942	162.83	160835.98	921	15641	1296	90.7	6.31
LOW_PINUS	9635	2009	113.57	160838	179.875	350.69	160837.66	1056	15642	1356	94.85	5.89
LOW_PINUS	9636	2009	184.69	160839.1	179.865	379.76	160838.63	1077	15643	1363	95.67	5.13
LOW_PINUS	9637	2009	171.17	160840.7	179.887	318.1	160840.36	1033	15644	1349	94.38	6.51
LOW_PINUS	9638	2009	119.8	160843.5	179.82	505	160842.69	1167	15646	1390	98.69	3.4
LOW_PINUS	9639	2009	233.15	160848.6	179.852	414.93	160848.08	1102	15650	1374	97.23	4.46
LOW_PINUS	9640	2009	183.72	160851.6	179.974	71.66	160851.59	856	15652	1266	90.01	6.75
LOW_PINUS	9641	2009	168.57	160854.1	179.929	199.04	160853.95	947	15654	1331	92.92	5.83
LOW_PINUS	9642	2009	48.79	160850.9	179.898	285.93	160850.64	1010	15652	1349	94.7	6.93
LOW_PINUS	9643	2010	830.74	160866	179.713	805.67	160864.03	1383	15661	44	5.25	3.24
LOW_PINUS	9644	2009	172.11	160855.2	179.919	228.55	160855.02	968	15655	1346	93.77	5.58
LOW_PINUS	9645	2009	64.36	160853.4	180.012	-33.95	160853.38	780	15654	1220	88.76	6.95
LOW_PINUS	9646	2009	170.9	160856.3	179.863	385.57	160855.88	1081	15655	1381	97	4.26
LOW_PINUS	9647	2009	141.67	160857.4	179.873	355.91	160857.05	1060	15656	1376	96.3	5.39
LOW_PINUS	9648	2009	174.24	160859.7	179.939	170.18	160859.64	926	15658	1322	92.57	5.58
LOW_PINUS	9649	2009	195.06	160860.3	179.885	321.76	160859.95	1035	15658	1370	95.82	5.24
LOW_PINUS	9650	2010	881.23	160874.5	179.761	671.21	160873.11	1287	15668	53	5.84	3.03
LOW_PINUS	9651	2010	855.37	160875	179.782	611.72	160873.8	1244	15668	55	5.92	2.96
LOW_PINUS	9652	2009	157.17	160867	179.851	418.33	160866.5	1105	15663	1393	98.67	4.53
LOW_PINUS	9653	2010	881.14	160881.6	179.743	720.52	160880.03	1322	15673	60	6.71	5.11
LOW_PINUS	9654	2010	560.86	160881.1	179.726	768.63	160879.23	1357	15672	56	6.56	5.2
LOW_PINUS	9655	2009	73.78	160870	179.896	291.67	160869.77	1014	15665	1370	96.12	6
LOW_PINUS	9656	2009	180.24	160874.9	179.862	388.07	160874.42	1083	15669	1400	98.37	4.71
LOW_PINUS	9657	2009	197.74	160877.4	179.927	204.11	160877.23	951	15671	1357	94.68	6.33
LOW_PINUS	9658	2009	131.08	160876.1	180.01	-28.95	160876.06	783	15670	1245	90.5	6.43
LOW_PINUS	9659	2009	181.75	160877.8	179.916	237.24	160877.66	975	15671	1369	95.5	6.28
LOW_PINUS	9660	2009	190.22	160878.5	179.884	326.37	160878.17	1039	15671	1390	97.17	4.27
LOW_PINUS	9661	2009	127.14	160879.2	179.971	80.12	160879.16	862	15672	1299	91.94	7.05
LOW_PINUS	9662	2009	95.34	160876.7	179.873	356.85	160876.33	1061	15670	1396	97.71	5.14
LOW_PINUS	9663	2009	169.22	160882.9	179.939	169.98	160882.78	926	15675	1345	94.18	6.14
LOW_PINUS	9664	2010	720.02	160901.7	179.709	818.39	160899.61	1392	15687	83	9.88	3.66
LOW_PINUS	9665	2009	73.93	160886.9	179.894	299.03	160886.61	1019	15677	1389	97.37	4.91
LOW_PINUS	9666	2009	79.47	160889.3	179.86	392.98	160888.77	1087	15679	1415	99.48	3.9
LOW_PINUS	9667	2009	66.98	160891.5	179.871	362.27	160891.06	1064	15681	1412	98.9	5.22
LOW_PINUS	9668	2009	185.22	160895.7	179.882	331.28	160895.31	1042	15684	1409	98.45	4.96
LOW_PINUS	9669	2009	295.17	160901.8	180.007	-19.63	160901.81	790	15688	1274	92.47	5.57
LOW_PINUS	9670	2009	196.23	160900.5	179.914	242.16	160900.28	978	15687	1393	97.25	5.23
LOW_PINUS	9671	2010	1444.32	160917.2	179.779	619.86	160915.97	1250	15699	99	10.67	3.22
LOW_PINUS	9672	2009	66.24	160900	179.925	210.09	160899.91	955	15687	1383	96.44	7.26
LOW_PINUS	9673	2010	1031.54	160912.8	179.759	677.69	160911.38	1291	15695	91	10.05	5.78
LOW_PINUS	9674	2010	558.12	160913	179.723	777.5	160911.16	1363	15695	87	10.28	3.59
LOW_PINUS	9675	2009	116.72	160902.3	179.937	176.76	160902.17	931	15689	1368	95.72	4.56
LOW_PINUS	9676	2009	174.26	160905.6	179.969	86.12	160905.56	866	15691	1330	93.82	7.02
LOW_PINUS	9677	2009	27.56	160901.8	179.892	302.59	160901.53	1022	15688	1405	98.46	5.56
LOW_PINUS	9678	2010	776.91	160918.9	179.74	729.68	160917.23	1329	15699	98	10.99	4.81
LOW_PINUS	9679	2009	188.17	160913.2	179.899	282.9	160912.91	1007	15696	1410	99.01	6.01
LOW_PINUS	9680	2009	64.16	160910.6	179.881	333.82	160910.22	1044	15694	1425	99.54	4.87
LOW_PINUS	9681	2009	44	160915.7	179.891	305.58	160915.42	1024	15698	1420	99.48	4.27
LOW_PINUS	9682	2009	171.63	160922.2	179.935	181.89	160922.06	935	15703	1390	97.21	4.87
LOW_PINUS	9683	2009	70.13	160921.2	179.923	215.09	160921.05	959	15702	1407	98.06	5.76
LOW_PINUS	9684	2009	150.72	160923	179.912	247.14	160922.86	982	15704	1416	98.93	6.13
LOW_PINUS	9685	2010	902.18	160941.1	179.704	830.32	160938.97	1401	15715	125	14.87	5.16
LOW_PINUS	9686	2009	210.31	160927.9	180.005	-13.55	160927.86	794	15707	1302	94.41	5.37
LOW_PINUS	9687	2010	530.02	160941.4	179.719	789.97	160939.5	1372	15715	115	13.73	3.62
LOW_PINUS	9688	2009	146.08	160930.1	179.968	90.94	160930.05	869	15709	1358	95.55	6.45
LOW_PINUS	9689	2009	129.47	160937.8	179.922	218.22	160937.61	961	15714	1425	99.28	5.02
LOW_PINUS	9690	2010	1041	160948.3	179.754	692.15	160946.8	1302	15721	126	13.97	4.48
LOW_PINUS	9691	2010	713.43	160950.7	179.909	254.9	160950.47	987	15723	14	1.54	5.35
LOW_PINUS	9692	2009	31.08	160939.7	179.934	186.46	160939.61	938	15716	1410	98.56	2.78
LOW_PINUS	9693	2010	1192.91	160958.8	179.773	638.9	160957.5	1263	15728	139	15.1	2.92
LOW_PINUS	9694	2010	929.84	160959.8	179.735	744.76	160958.11	1339	15729	137	15.61	5.49
LOW_PINUS	9695	2009	154.6	160950.6	180.003	-7.25	160950.56	799	15723	1327	96.13	5.5
LOW_PINUS	9696	2009	113.36	160951.3	179.966	94.37	160951.3	872	15724	1382	97.06	5.75
LOW_PINUS	9697	2009	58.28	160952.1	179.933	188.27	160951.98	939	15724	1424	99.52	2.78
LOW_PINUS	9698	2010	891.84	160978.8	179.716	798.49	160976.83	1378	15742	155	18.49	3.92
LOW_PINUS	9699	2010	1052.41	160988.2	179.7	841.62	160986.03	1409	15749	175	20.8	4.93
LOW_PINUS	9700	2009	118.83	160970.7	179.964	100.74	160970.63	876	15738	1406	98.41	4.31
LOW_PINUS	9701	2009	152.41	160972.8	180.001	-3.21	160972.77	802	15739	1351	97.8	3.2
LOW_PINUS	9702	2010	917.65	160986.3	179.75	701.67	160984.81	1308	15748	165	18.35	5.59
LOW_PINUS	9703	2010	829.21	160988.5	179.906	263.98	160988.25	994	15751	55	6.01	4.83
LOW_PINUS	9704	2010	4.17	160977.7	179.709	817.8	160975.66	1392	15741	158	18.82	4.75
LOW_PINUS	9705	2010	1277.57	161000.8	179.769	650.49	160999.52	1272	15759	180	19.65	5.54
LOW_PINUS	9706	2010	802.91	161000.6	179.731	754.94	160998.84	1347	15758	177	20.39	3.5
LOW_PINUS	9707	2009	75.46	160987	179.963	102.71	160986.97	878	15750	1423	99.5	3.48
LOW_PINUS	9708	2009	115.75	160990.7	180	0.33	160990.67	804	15752	1370	99.12	3.25
LOW_PINUS	9709	2010	727.36	161020.5	179.712	808.84	161018.47	1386	15772	199	23.72	4.52
LOW_PINUS	9710	2010	907.5	161021.9	179.746	712.85	161020.36	1317	15774	200	22.31	6.23
LOW_PINUS	9711	2010	674.91	161026.6	179.902	275.91	161026.36	1002	15778	97	10.51	5.23
LOW_PINUS	9712	2010	990.2	161035.3	179.698	849.16	161033.02	1415	15783	223	26.5	3.61
LOW_PINUS	9713	2010	611.34	161036.7	179.728	763.8	161034.89	1353	15784	212	24.66	4.27
LOW_PINUS	9714	2010	887.96	161042.6	179.764	664.13	161041.23	1282	15789	221	24.26	6.69
LOW_PINUS	9715	2010	900.22	161056.3	180.037	-103.27	161056.31	730	15799	21	2.56	3.93
LOW_PINUS	9716	2010	1047.66	161063.6	179.708	820.5	161061.52	1394	15803	245	29.17	4.15
LOW_PINUS	9717	2010	658.07	161057.5	179.744	720.53	161055.88	1322	15799	236	26.39	6.4
LOW_PINUS	9718	2010	962.85	161063.5	179.898	286.81	161063.28	1010	15804	136	14.72	5.37
LOW_PINUS	9719	2010	873.55	161070.9	179.725	772.9	161069.08	1360	15809	245	28.79	5.83
LOW_PINUS	9720	2010	823.34	161072.8	180.049	-137.58	161072.72	705	15811	13	1.62	3.95
LOW_PINUS	9721	2010	994.68	161082.7	179.694	859.49	161080.36	1422	15817	272	32.31	3.42
LOW_PINUS	9722	2010	927.95	161080.1	179.761	672.66	161078.69	1288	15816	258	28.43	5.57
LOW_PINUS	9723	2010	1160.26	161092.2	180.033	-94.11	161092.19	736	15825	61	7.39	3.2
LOW_PINUS	9724	2010	1168.26	161095.6	179.742	725.65	161093.92	1326	15827	274	30.69	3.45
LOW_PINUS	9725	2010	914.46	161105.4	179.896	293.01	161105.14	1015	15835	179	19.43	3.48
LOW_PINUS	9726	2010	970.55	161111.7	179.704	831.66	161109.59	1402	15838	295	35.09	3.72
LOW_PINUS	9727	2010	1255.86	161114.5	180.077	-217.49	161114.34	648	15841	24	3.03	5.32
LOW_PINUS	9728	2010	728.8	161111	179.722	781.92	161109.08	1366	15837	284	33.71	6.03
LOW_PINUS	9729	2010	766.58	161112.8	180.046	-127.96	161112.77	712	15840	60	7.43	3.32
LOW_PINUS	9730	2010	1176.8	161119.9	179.755	687.71	161118.44	1298	15844	298	32.99	3.34
LOW_PINUS	9731	2010	898.76	161128.5	179.691	868.92	161126.14	1429	15850	320	38	3.66
LOW_PINUS	9732	2010	811.62	161126.1	180.099	-279.15	161125.83	603	15849	19	2.4	2.49
LOW_PINUS	9733	2010	1320.13	161131.9	180.113	-317.43	161131.63	576	15854	16	2.07	3.05
LOW_PINUS	9734	2010	1098.64	161137.3	179.736	742.01	161135.59	1338	15856	315	35.75	6.09
LOW_PINUS	9735	2010	1060.34	161131.9	180.03	-85.76	161131.88	742	15854	105	12.66	3.39
LOW_PINUS	9736	2010	911.91	161145	179.893	301.61	161144.7	1021	15863	221	24.09	4.09
LOW_PINUS	9737	2010	1075.54	161158	179.719	789.83	161156.06	1372	15871	331	39.52	4.11
LOW_PINUS	9738	2010	663.95	161150.5	180.043	-119.66	161150.45	718	15867	104	12.79	3.56
LOW_PINUS	9739	2010	731.56	161154.5	179.702	838.52	161152.28	1407	15868	340	40.43	4.21
LOW_PINUS	9740	2010	1130.65	161163.7	179.753	694.34	161162.23	1303	15876	342	37.94	2.85
LOW_PINUS	9741	2010	939.71	161166.3	180.096	-270.51	161166.09	610	15878	62	7.83	3.04
LOW_PINUS	9742	2010	1115.76	161164.9	180.073	-204.06	161164.78	657	15877	76	9.64	4.59
LOW_PINUS	9743	2010	871.22	161168.8	179.687	879.54	161166.41	1436	15879	362	42.98	3.88
LOW_PINUS	9744	2010	1150.63	161171.3	180.027	-76.9	161171.25	749	15882	149	17.87	3.53
LOW_PINUS	9745	2010	1163.14	161175.3	180.109	-305.37	161174.95	584	15885	62	7.97	2.97
LOW_PINUS	9746	2010	1043.29	161182.4	179.731	757.58	161180.66	1349	15889	358	41.32	4.3
LOW_PINUS	9747	2010	819.04	161185.8	179.89	309.08	161185.52	1026	15892	263	28.76	4.13
LOW_PINUS	9748	2010	623.56	161188.4	179.699	847.39	161186.16	1413	15893	375	44.56	3.24
LOW_PINUS	9749	2010	1015.98	161192.6	180.04	-111.86	161192.53	724	15897	152	18.58	3.67
LOW_PINUS	9750	2010	856.36	161203.2	179.715	801.57	161201.22	1380	15904	379	45.21	3.3
LOW_PINUS	9751	2010	726.31	161204.8	179.685	887.41	161202.39	1442	15905	399	47.36	3.29
LOW_PINUS	9752	2010	885.51	161213.6	180.091	-256.83	161213.36	619	15912	113	14.27	3.71
LOW_PINUS	9753	2010	1328.37	161212.4	180.069	-194.47	161212.23	664	15912	125	15.89	6.67
LOW_PINUS	9754	2010	633.43	161210.6	179.751	700.99	161209.05	1308	15909	388	43.12	1.59
LOW_PINUS	9755	2010	1271.92	161214.8	180.024	-68.86	161214.73	754	15913	197	23.53	3.3
LOW_PINUS	9756	2010	972.37	161215.5	180.103	-290.78	161215.23	595	15914	106	13.48	3.39
LOW_PINUS	9757	2010	805.18	161221.3	179.696	855.86	161219.03	1419	15916	410	48.71	2.92
LOW_PINUS	9758	2010	614.76	161220.6	179.725	774.13	161218.73	1361	15916	395	46.44	2.78
LOW_PINUS	9759	2010	949.92	161224.9	179.887	317.73	161224.63	1032	15921	304	33.37	4.21
LOW_PINUS	9760	2010	669.46	161234.1	180.036	-102.61	161234.06	730	15927	199	24.2	3.31
LOW_PINUS	9761	2010	772.73	161239.5	179.711	814.51	161237.48	1390	15930	419	49.92	3.5
LOW_PINUS	9762	2010	533.52	161236.3	179.683	892.41	161233.88	1446	15927	432	51.27	3.69
LOW_PINUS	9763	2010	1013.01	161246.6	179.749	706.2	161245.06	1312	15935	425	47.31	2.13
LOW_PINUS	9764	2010	2.78	161235.8	179.703	835.88	161233.66	1405	15927	420	49.95	2.35
LOW_PINUS	9765	2010	839.27	161253.9	179.722	781.29	161252.05	1366	15940	427	50.6	3.75
LOW_PINUS	9766	2010	2.78	161240	179.702	837.27	161237.83	1406	15930	425	50.54	2.46
LOW_PINUS	9767	2010	1031.44	161257	180.066	-184.39	161256.86	671	15944	171	21.79	5.99
LOW_PINUS	9768	2010	818.29	161255	179.694	860.64	161252.72	1423	15941	444	52.74	3.33
LOW_PINUS	9769	2010	902.51	161257.5	180.099	-279.24	161257.3	603	15944	151	19.08	4.18
LOW_PINUS	9770	2010	859.84	161259.9	180.086	-243.22	161259.67	629	15946	163	20.57	3.63
LOW_PINUS	9771	2010	1124.24	161257.8	180.021	-58.68	161257.73	762	15944	245	29.11	3.89
LOW_PINUS	9772	2010	703.31	161265.7	179.678	905.17	161263.14	1455	15948	466	55.14	4.23
LOW_PINUS	9773	2010	837.79	161265	179.883	328.35	161264.64	1040	15949	346	38.17	4.24
LOW_PINUS	9774	2010	892.45	161274.4	179.706	828.42	161272.25	1400	15955	457	54.39	3.41
LOW_PINUS	9775	2010	685.01	161268.5	180.034	-96.87	161268.44	734	15952	236	28.61	3.59
LOW_PINUS	9776	2010	833.84	161289.6	179.746	716.01	161287.97	1319	15966	468	52.25	3.43
LOW_PINUS	9777	2010	917.07	161290.8	179.69	871.54	161288.44	1431	15966	482	57.24	4.17
LOW_PINUS	9778	2010	1123.59	161295.5	179.721	786.36	161293.59	1369	15970	468	55.77	4.16
LOW_PINUS	9779	2010	1076.78	161300.8	180.096	-269.79	161300.56	610	15975	196	24.76	4.14
LOW_PINUS	9780	2010	939.86	161297.3	180.062	-173.94	161297.22	679	15973	213	27.21	4.03
LOW_PINUS	9781	2010	686.44	161301.5	179.676	911.07	161298.95	1459	15974	505	59.54	3.64
LOW_PINUS	9782	2010	1108.43	161302.6	180.017	-48.72	161302.63	769	15977	292	34.65	3.37
LOW_PINUS	9783	2010	796.39	161303.7	180.083	-233.63	161303.52	636	15977	209	26.37	3.8
LOW_PINUS	9784	2010	1086.53	161306.6	180.032	-89.63	161306.53	740	15979	278	33.57	3.4
LOW_PINUS	9785	2010	1135.11	161310.9	179.88	338.11	161310.52	1047	15982	393	43.54	4.69
LOW_PINUS	9786	2010	736.78	161314.1	179.703	835.59	161311.92	1405	15983	498	59.23	5.42
LOW_PINUS	9787	2010	729.84	161328.5	179.686	883.76	161326.06	1439	15993	522	61.96	3.83
LOW_PINUS	9788	2010	691.58	161329	179.741	727.88	161327.33	1327	15994	507	56.8	3.2
LOW_PINUS	9789	2010	721.58	161336.2	179.717	797.24	161334.19	1377	15999	511	60.98	4.86
LOW_PINUS	9790	2010	972.31	161340	180.059	-165.77	161339.97	685	16003	259	33.05	3.75
LOW_PINUS	9791	2010	776.41	161338.4	179.673	921.24	161335.73	1466	16000	548	64.22	4.05
LOW_PINUS	9792	2010	1344.76	161348.6	180.016	-43.93	161348.56	772	16010	339	40.22	2.56
LOW_PINUS	9793	2010	1057.19	161348.6	180.092	-258.56	161348.38	618	16009	247	31.19	4.04
LOW_PINUS	9794	2010	671.01	161346	180.08	-224.63	161345.88	642	16008	254	32.04	3.72
LOW_PINUS	9795	2010	1022.92	161352	180.029	-83.06	161352.03	744	16012	326	39.23	2.62
LOW_PINUS	9796	2010	816.87	161353.3	179.702	838.91	161351.08	1407	16011	538	63.97	3.96
LOW_PINUS	9797	2010	975.75	161357.7	179.878	344.07	161357.33	1051	16016	442	48.93	4.55
LOW_PINUS	9798	2010	809.88	161367.1	179.738	736.55	161365.39	1334	16022	545	61.42	4.07
LOW_PINUS	9799	2010	628.62	161364.7	179.683	892.07	161362.25	1445	16019	560	66.46	4.05
LOW_PINUS	9800	2010	832.47	161373.1	179.714	805.78	161371.06	1383	16026	550	65.58	3.59
LOW_PINUS	9801	2010	438.12	161371.3	179.671	927.19	161368.69	1471	16024	585	68.32	4.88
LOW_PINUS	9802	2010	853.34	161381.4	180.056	-157.21	161381.28	691	16033	306	38.77	3.76
LOW_PINUS	9803	2010	800.34	161387.3	180.077	-216.39	161387.13	648	16037	296	37.42	2.9
LOW_PINUS	9804	2010	1127.38	161389.9	180.014	-38.84	161389.88	776	16039	381	45.2	1.87
LOW_PINUS	9805	2010	1118.62	161395.7	180.028	-77.52	161395.67	748	16043	373	44.76	2.63
LOW_PINUS	9806	2010	631.37	161388.9	179.7	844.11	161386.73	1411	16037	575	68.34	3.66
LOW_PINUS	9807	2010	1316.06	161400.1	180.087	-246.17	161399.91	627	16047	302	38.12	3.24
LOW_PINUS	9808	2010	796.63	161396.9	179.874	354.04	161396.55	1059	16044	485	53.62	4
LOW_PINUS	9809	2010	477.8	161395.3	179.681	899.47	161392.81	1451	16041	592	70.24	4.48
LOW_PINUS	9810	2010	272.6	161397.3	179.668	934.52	161394.64	1476	16043	615	71.51	4.78
LOW_PINUS	9811	2010	417.65	161401.4	179.736	743.19	161399.7	1338	16046	578	65.6	3.79
LOW_PINUS	9812	2010	533.4	161408.8	179.71	817.7	161406.67	1392	16051	588	70.05	3.95
LOW_PINUS	9813	2010	886.72	161424.8	180.054	-152.85	161424.7	694	16064	353	44.57	4.44
LOW_PINUS	9814	2010	368.7	161417.9	179.698	851.14	161415.64	1416	16058	605	71.89	4.61
LOW_PINUS	9815	2010	173.51	161418.2	179.667	939.48	161415.5	1479	16058	639	74.09	6.06
LOW_PINUS	9816	2010	868.16	161432.4	180.073	-206.53	161432.3	656	16070	343	43.47	3.48
LOW_PINUS	9817	2010	990.13	161427.4	180.01	-28.3	161427.36	784	16066	420	49.83	3.13
LOW_PINUS	9818	2010	194.89	161420.4	179.68	902.5	161417.86	1453	16059	618	73.28	5.56
LOW_PINUS	9819	2010	316.89	161427.1	179.735	747.37	161425.33	1341	16065	604	68.85	3.82
LOW_PINUS	9820	2010	1019.37	161436.1	180.024	-68.4	161436.06	755	16073	418	49.91	3.01
LOW_PINUS	9821	2010	924.3	161438.4	179.871	363.72	161438.03	1066	16074	530	58.52	4.67
LOW_PINUS	9822	2010	194.17	161438.4	179.709	821.13	161436.34	1394	16073	619	73.72	4.73
LOW_PINUS	9823	2010	912.87	161448.8	180.085	-238.42	161448.59	633	16082	353	44.54	2.97
LOW_PINUS	9824	2010	217.03	161440.3	179.666	941.08	161437.52	1481	16074	662	76.69	5.6
LOW_PINUS	9825	2010	235.54	161443.6	179.696	857.68	161441.33	1421	16076	632	75.08	6.03
LOW_PINUS	9826	2010	112.15	161440.6	179.678	907.07	161438.08	1456	16074	641	75.8	5.22
LOW_PINUS	9827	2010	100.44	161448.8	179.734	750.28	161447.05	1343	16080	625	71.47	4.38
LOW_PINUS	9828	2010	162.16	161456.6	179.707	825.96	161454.5	1398	16086	638	75.95	4.61
LOW_PINUS	9829	2010	1036.63	161466.6	180.052	-145.52	161466.58	699	16094	400	50.2	4.15
LOW_PINUS	9830	2010	1032.99	161465.6	180.008	-23.63	161465.63	787	16094	459	54.46	3.29
LOW_PINUS	9831	2010	137.33	161458.2	179.676	912.36	161455.58	1460	16087	662	78.04	4.91
LOW_PINUS	9832	2010	212.25	161464.2	179.665	943.14	161461.42	1482	16091	687	79.49	5.21
LOW_PINUS	9833	2010	1092.56	161479.2	180.071	-200.91	161479.08	660	16103	390	49.49	3.3
LOW_PINUS	9834	2010	882.07	161474.1	180.022	-62.88	161474.08	759	16100	459	54.65	3.33
LOW_PINUS	9835	2010	171.2	161466	179.694	862	161463.69	1424	16092	655	77.8	6.3
LOW_PINUS	9836	2010	93.62	161465.5	179.733	752.78	161463.8	1345	16092	642	73.61	4.52
LOW_PINUS	9837	2010	604.6	161477.9	179.868	371.22	161477.52	1071	16102	572	63.09	4.45
LOW_PINUS	9838	2010	131.49	161477.9	179.705	830.33	161475.72	1401	16101	660	78.54	6.59
LOW_PINUS	9839	2010	892.44	161488.2	180.083	-234.1	161488.02	636	16110	393	49.58	2.14
LOW_PINUS	9840	2010	187.24	161479.1	179.676	912.22	161476.56	1460	16102	682	80.41	5.54
LOW_PINUS	9841	2010	174.58	161484.1	179.664	946.37	161481.33	1484	16105	709	81.89	5.15
LOW_PINUS	9842	2010	118.73	161482.4	179.731	757.19	161480.64	1348	16105	658	75.8	4.59
LOW_PINUS	9843	2010	315.71	161488.5	179.693	864.49	161486.2	1426	16109	678	80.53	5.52
LOW_PINUS	9844	2010	646.63	161502.4	180.049	-139.39	161502.36	704	16120	441	55.07	4.02
LOW_PINUS	9845	2010	216.15	161499.2	179.674	918.25	161496.56	1464	16116	706	82.94	5.59
LOW_PINUS	9846	2010	860.67	161507.2	180.005	-14.69	161507.17	793	16124	501	59.44	3.58
LOW_PINUS	9847	2010	839.84	161510.1	180.019	-54.56	161510.13	765	16126	498	59.09	3.06
LOW_PINUS	9848	2010	127.04	161500.4	179.73	760.97	161498.56	1351	16117	675	78.08	4.74
LOW_PINUS	9849	2010	214.95	161503.1	179.704	833.79	161500.91	1403	16119	686	81.61	5.85
LOW_PINUS	9850	2010	179.9	161504.9	179.661	955.23	161502.09	1491	16120	735	84.45	5.44
LOW_PINUS	9851	2010	302.51	161507.7	179.867	374.18	161507.23	1073	16124	603	66.49	4.22
LOW_PINUS	9852	2010	726.26	161522	180.069	-194.24	161521.84	664	16134	434	55.17	3.2
LOW_PINUS	9853	2010	262.51	161515	179.692	867.26	161512.64	1428	16128	705	83.73	4.98
LOW_PINUS	9854	2010	959.76	161525.5	180.081	-228.07	161525.33	640	16137	432	54.49	2.43
LOW_PINUS	9855	2010	156.53	161518.6	179.727	768.77	161516.81	1357	16131	693	80.85	3.94
LOW_PINUS	9856	2010	318.99	161523	179.673	921.11	161520.33	1466	16133	732	85.85	5.71
LOW_PINUS	9857	2010	132.83	161527.7	179.702	840.27	161525.47	1408	16137	712	84.66	5.45
LOW_PINUS	9858	2010	239.22	161527.8	179.66	959.52	161524.95	1494	16136	761	87.23	6.04
LOW_PINUS	9859	2010	762.25	161536.9	180.046	-130.91	161536.83	710	16145	482	59.79	4.86
LOW_PINUS	9860	2010	213.91	161529.9	179.866	377.79	161529.48	1076	16140	626	68.99	4.37
LOW_PINUS	9861	2010	346.5	161536.7	179.691	872.17	161534.31	1431	16143	727	86.33	4.14
LOW_PINUS	9862	2010	529.59	161540.1	180.016	-46.01	161540.09	771	16147	530	62.88	2.73
LOW_PINUS	9863	2010	804.43	161541.7	180.003	-9.05	161541.73	797	16149	537	63.71	3.35
LOW_PINUS	9864	2010	189.95	161538.7	179.726	773.08	161536.84	1360	16145	713	83.58	3.48
LOW_PINUS	9865	2010	321.53	161547	179.67	930.33	161544.28	1473	16150	761	88.76	5.31
LOW_PINUS	9866	2010	212.09	161549.6	179.658	964.64	161546.77	1498	16152	785	89.75	5.22
LOW_PINUS	9867	2010	222.78	161551.3	179.862	388.9	161550.86	1084	16155	652	71.75	6.39
LOW_PINUS	9868	2010	235.21	161553.1	179.7	845.68	161550.89	1412	16155	739	87.83	4.39
LOW_PINUS	9869	2010	717.66	161560.3	180.066	-186.24	161560.23	670	16162	473	60.25	2.8
LOW_PINUS	9870	2010	1100.1	161565.7	180.078	-219.11	161565.56	646	16166	474	59.88	3.07
LOW_PINUS	9871	2010	283.43	161557.8	179.688	878.58	161555.36	1436	16158	750	89.05	4.49
LOW_PINUS	9872	2010	212.14	161562.8	179.723	780.1	161560.92	1365	16162	736	86.95	4.51
LOW_PINUS	9873	2010	784.44	161574.4	180.044	-124.24	161574.34	715	16172	524	64.65	4.38
LOW_PINUS	9874	2010	703.11	161569.6	180.014	-39.56	161569.63	776	16169	560	66.44	3.51
LOW_PINUS	9875	2010	156.88	161568	179.656	970.86	161565.13	1502	16165	806	91.87	5.04
LOW_PINUS	9876	2010	506.85	161572.9	180.001	-2.61	161572.91	802	16171	569	67.51	3.29
LOW_PINUS	9877	2010	221.68	161571.6	179.669	934.32	161568.89	1476	16168	788	91.7	5.36
LOW_PINUS	9878	2010	363.23	161578.1	179.859	397.89	161577.59	1090	16174	682	74.97	5.31
LOW_PINUS	9879	2010	139.27	161575.1	179.698	850.68	161572.89	1416	16171	762	90.55	4.17
LOW_PINUS	9880	2010	226.01	161578.6	179.687	881.68	161576.22	1438	16173	771	91.53	4.47
LOW_PINUS	9881	2010	209.24	161587.3	179.654	975.21	161584.31	1505	16179	828	94.17	4.26
LOW_PINUS	9882	2010	205.69	161587.3	179.723	780.91	161585.36	1365	16180	760	89.86	4.4
LOW_PINUS	9883	2010	742.42	161596.9	180.063	-178.01	161596.8	676	16188	511	65.22	3.58
LOW_PINUS	9884	2010	275.68	161594	179.666	941.47	161591.2	1481	16184	815	94.44	4.75
LOW_PINUS	9885	2010	195.45	161597.1	179.696	856.89	161594.86	1420	16187	785	93.26	4.18
LOW_PINUS	9886	2010	432.34	161597.5	180.012	-33.66	161597.47	780	16189	589	69.88	4.39
LOW_PINUS	9887	2010	811.5	161608.8	180.075	-211.26	161608.69	652	16197	518	65.57	4.59
LOW_PINUS	9888	2010	291.29	161599.1	179.997	7.23	161599.06	809	16190	597	70.97	5.68
LOW_PINUS	9889	2010	307.28	161601.2	179.686	886.69	161598.72	1442	16189	795	94.37	4.24
LOW_PINUS	9890	2010	264.48	161605.3	179.653	979.53	161602.28	1508	16192	848	96.24	4.49
LOW_PINUS	9891	2010	356.61	161606.8	180.042	-118.24	161606.73	719	16195	561	68.89	4.45
LOW_PINUS	9892	2010	192.01	161610.6	179.722	784.06	161608.7	1368	16197	783	92.9	4.36
